gene	log2FC	p	padj	n
TP73	-0.0147260652671459	0.967122751534044	0.999925051125472	8
TP73-AS1	-0.0217739734377151	0.923107954606448	0.999925051125472	8
SMIM1	-0.135103811896992	0.801086544399309	0.999925051125472	8
LRRC47	-0.124204165634396	0.245929207697255	0.999925051125472	8
RN7SL574P	-0.907578162941824	0.287472028091622	0.999925051125472	8
AL365330.1	-0.565426621597462	0.169218822622692	0.999925051125472	8
CEP104	-0.00198977648277277	0.988904653059144	0.999925051125472	8
DFFB	-0.139892368485734	0.431870490187596	0.999925051125472	8
C1orf174	0.115450918567546	0.335935737746253	0.999925051125472	8
LINC01134	-0.791128242787574	0.0907066196903735	0.999925051125472	8
AJAP1	0.63113278591617	0.110234241179132	0.999925051125472	8
Z98886.1	0.121008348277585	0.905962812156694	0.999925051125472	8
NPHP4	-0.0786208411412077	0.675283756752176	0.999925051125472	8
KCNAB2	0.53342169667797	0.0737684559267091	0.999925051125472	8
CHD5	-0.182543878544599	0.823660033633778	0.999925051125472	8
RPL22	0.088650471985427	0.397652705019408	0.999925051125472	8
RNF207-AS1	-0.38843105743939	0.486526924307541	0.999925051125472	8
RNF207	0.0145107953036359	0.94159586537321	0.999925051125472	8
ICMT	-0.00595324019276111	0.946534727644167	0.999925051125472	8
LINC00337	0.394339477759468	0.613403621723902	0.999925051125472	8
GPR153	0.269280597819557	0.106842141972215	0.999925051125472	8
ACOT7	0.280943652249219	0.109346888439174	0.999925051125472	8
AL031848.2	-0.283358841498448	0.635014734987643	0.999925051125472	8
HES2	0.0757627575315811	0.940455934485446	0.999925051125472	8
ESPN	0.712536201313991	0.0704975335884111	0.999925051125472	8
TNFRSF25	-0.335304615473999	0.0367050864494409	0.999925051125472	8
PLEKHG5	-0.416450402785364	0.00243541765746873	0.640436282054358	8
NOL9	-0.133292806338157	0.222652130275955	0.999925051125472	8
AL591866.1	0.00152624230535677	0.996646572358148	0.999925051125472	8
TAS1R1	-0.472430703585473	0.460254944326935	0.999925051125472	8
ZBTB48	-0.0691434964838882	0.542846845562132	0.999925051125472	8
KLHL21	-0.223057581209684	0.281967733142902	0.999925051125472	8
PHF13	-0.173574959890534	0.345848575785811	0.999925051125472	8
THAP3	-0.112192566313607	0.540458260637168	0.999925051125472	8
DNAJC11	0.038281955696366	0.765418197612929	0.999925051125472	8
snoU13	-0.0432384558621834	0.795052138370277	0.999925051125472	8
CAMTA1-DT	0.267180946071808	0.734393571612137	0.999925051125472	8
CAMTA1	0.135104905802626	0.298263333728278	0.999925051125472	8
AL590128.1	0.388172717063899	0.617263950395407	0.999925051125472	8
CAMTA1-AS1	0.906604611304882	0.414782019092225	0.999925051125472	8
AL359881.3	0.266833740377062	0.843412298020683	0.999925051125472	8
AL359881.2	1.36059608260798	0.180201891907765	0.999925051125472	8
AL359881.1	-0.945043863186016	0.348683010877521	0.999925051125472	8
VAMP3	0.0605754858046911	0.547607427895451	0.999925051125472	8
Z98884.2	-0.282800540952048	0.537138666833292	0.999925051125472	8
