gene	log2FC	p	padj	n
ENSG00000198492	-0.0162339364073375	0.895619914500721	0.961025743290056	6
ENSG00000116329	2.32640989625689	0.0768911959734431	NA	6
ENSG00000159023	1.05768527980578	0.0672423473452809	0.35806929319622	6
ENSG00000253304	-0.594049413240508	0.127435330109783	0.444678390281743	6
ENSG00000116350	0.0187232549046367	0.873473046708964	0.954185090291898	6
ENSG00000116353	0.605537025089416	0.187008770906036	0.516217612854773	6
ENSG00000237934	1.60543178240732	0.246811387387379	NA	6
ENSG00000060656	-0.1576338571793	0.613043963418462	0.834628996755096	6
ENSG00000186056	-0.300752911548499	0.700212556400617	0.878460626273916	6
ENSG00000162511	-0.172210650343379	0.84703165822278	NA	6
ENSG00000223382	1.67416136221004	0.042731842353078	0.299046006066952	6
ENSG00000162512	0.17189335415723	0.432449035909765	0.728149523764277	6
ENSG00000134644	0.108332714254482	0.498367971956807	0.7704571737784	6
ENSG00000084628	-0.0804902273062807	0.912771963641612	0.966383182228955	6
ENSG00000060688	-0.115214120680675	0.4153836610907	0.717783425650172	6
ENSG00000121766	0.116429304578487	0.416418884645288	0.718047948174101	6
ENSG00000121769	1.04104464648335	0.256219581887367	0.584719501650202	6
ENSG00000168528	-0.592504280791359	0.224148613727176	0.555179109019851	6
